datetime_utc,price_de_lag_336,price_de_avg_24,price_at_lag_24,price_at_avg_24,price_fr_lag_24,price_fr_avg_24,load_de_lag_24,load_de_lag_168,load_at,gen_de,gen_de_lag_168,gen_at,gen_fr,windon_de,solar_de,price_de
2022-10-31 23:00:00+00:00,135.71,143.19208333333333,130.59,145.30208333333334,136.77,142.51125,48193.02,49161.9775,4868.0,49417.49,50407.76,4079.2,40284.0,16063.7425,0.0,80.65
2022-11-01 00:00:00+00:00,140.35,141.42499999999998,119.09,144.50416666666666,119.09,140.80416666666667,44770.8675,48136.935,4378.0,49446.61,49715.33,4027.1,39246.0,16839.04,0.0,76.68
2022-11-01 01:00:00+00:00,139.95,138.88083333333336,116.32,143.6575,116.32,138.95041666666663,43981.945,47600.79,4829.0,48568.35,49051.5,3933.9,39366.5,17616.877500000002,0.0,55.26
2022-11-01 02:00:00+00:00,150.3,135.6475,114.6,142.48,114.6,136.47708333333333,43422.0775,47753.3075,4773.0,48487.32,49083.27,3766.6,37003.5,17984.385,0.0,37.0
2022-11-01 03:00:00+00:00,149.51,132.46791666666667,115.07,141.43541666666667,115.07,134.0175,43581.745,49360.817500000005,4833.0,49072.56,50384.18,3585.8,34949.5,18902.0375,0.0,38.76
2022-11-01 04:00:00+00:00,198.47,129.60041666666666,125.38,140.7125,124.17,131.21666666666667,44897.79,53865.3425,5042.0,51284.79,56586.42,3572.6,34377.5,20510.82,0.0,54.63
2022-11-01 05:00:00+00:00,258.73,126.03083333333332,147.26,139.80541666666667,145.96,128.44625,48138.3375,60819.3825,5285.0,54527.62,59902.45,3845.9,35325.5,22400.83,0.03,59.95
2022-11-01 06:00:00+00:00,277.3,122.3475,166.85,137.66583333333332,166.56,125.0075,54586.775,64082.3075,5619.0,60537.65,62707.12,4154.7,36373.5,23553.11,526.6025,77.99
2022-11-01 07:00:00+00:00,242.16,118.86416666666668,168.0,135.66,168.0,121.91166666666668,59053.2825,65676.52249999999,5812.0,64160.55,65011.62,4180.3,37148.0,24679.03,3151.3925,84.4
2022-11-01 08:00:00+00:00,201.96,115.29541666666664,153.3,134.82166666666666,153.3,119.52083333333331,61358.47,66437.3175,5916.0,67357.63,68128.34,4184.9,38368.0,25708.855,6661.5125,67.65
2022-11-01 09:00:00+00:00,180.01,111.705,143.35,134.45333333333335,143.35,117.28708333333334,62676.64,68153.4925,5963.0,69532.83,68791.46,4142.5,40140.5,26438.98,10032.835,57.18
2022-11-01 10:00:00+00:00,167.15,107.82833333333332,141.95,133.35541666666668,141.95,114.78916666666665,64461.1675,69209.76,5951.0,70367.45,68839.51,3659.6,41683.0,26186.862500000003,12493.5675,48.91
2022-11-01 11:00:00+00:00,152.92,103.52125,141.96,132.36375,141.96,112.45375,65147.925,68971.2075,5676.0,70086.09,70235.55,3600.5,41904.0,25790.755,13165.145,38.59
2022-11-01 12:00:00+00:00,145.93,99.15791666666668,145.96,131.0075,145.96,109.74208333333335,64441.5575,68132.1825,5572.0,67700.82,67474.56,3606.2,41602.0,24945.8325,11987.635,41.24
2022-11-01 13:00:00+00:00,153.57,95.57,155.0,129.31875,155.0,106.66291666666667,63118.78,66954.5,5535.0,63842.74,63852.18,3873.3,41678.0,22906.92,9166.885,68.89
2022-11-01 14:00:00+00:00,158.83,91.85541666666666,169.15,127.7125,169.15,103.15666666666668,61789.8,65023.3475,5624.0,59090.92,58383.68,4173.4,41422.5,20647.8525,5021.6825,80.0
2022-11-01 15:00:00+00:00,219.78,88.10166666666667,187.71,125.9875,166.78,100.22375,60493.36,62695.8425,6015.0,55505.03,53806.54,5388.8,41981.5,19444.5625,1176.1625,89.39
2022-11-01 16:00:00+00:00,245.16,84.47625000000001,213.57,123.03416666666668,180.0,97.79583333333332,59864.5875,63040.2875,6448.0,58460.34,53424.75,6123.1,44605.0,19942.0425,6.6825,114.5
2022-11-01 17:00:00+00:00,251.43,82.0925,184.1,121.58666666666666,183.26,95.73458333333332,61032.86,63861.5925,6558.0,60161.37,53011.5,6355.8,46307.0,20778.665,0.0,125.63
2022-11-01 18:00:00+00:00,201.05,79.35375,165.64,119.75375,168.22,94.33125,61064.9325,63917.97,6411.0,61976.73,50492.38,5201.8,46314.5,21923.3425,0.0,102.08
2022-11-01 19:00:00+00:00,167.09,76.73291666666667,145.97,118.25625,147.3,92.50666666666667,59300.45,61045.192500000005,6147.0,61758.46,47075.18,4791.2,44897.5,22340.66,0.0,84.19
2022-11-01 20:00:00+00:00,163.29,74.02,136.78,117.26208333333334,136.78,90.59375,56167.4275,58007.925,5852.0,59371.31,45290.83,4426.3,43429.0,22798.5325,0.0,71.67
2022-11-01 21:00:00+00:00,153.92,71.8975,124.23,117.35541666666666,120.85,89.7075,53449.53,55059.885,5787.0,57961.8,43137.32,4320.8,42515.0,22611.5675,0.0,69.57
2022-11-01 22:00:00+00:00,131.62,68.855,106.07,118.35625,101.3,90.41708333333332,50776.18,52008.2325,5317.0,56013.37,39848.8,3986.5,41847.0,22612.235,0.0,27.71
2022-11-01 23:00:00+00:00,125.18,67.78291666666668,99.94,118.37125000000002,95.34,89.96333333333335,48196.8225,50027.2275,5416.0,54149.88,38445.31,3574.4,39600.5,23273.865,0.0,54.92
2022-11-02 00:00:00+00:00,121.42,65.60208333333334,99.94,119.46375,78.12,90.65541666666668,46933.46,48717.3675,5349.0,53014.0,37652.91,3713.3,38446.5,23894.85,0.0,24.34
2022-11-02 01:00:00+00:00,125.12,64.02374999999999,96.0,120.25625,71.83,91.63333333333333,45394.4175,48074.3775,5272.0,52657.39,37477.7,3635.2,37704.5,24645.9,0.0,17.38
2022-11-02 02:00:00+00:00,133.18,63.118750000000006,86.34,121.03166666666664,55.24,92.13,44489.575,48632.905,5449.0,53396.5,38528.48,3448.3,36975.5,25504.7525,0.0,15.28
2022-11-02 03:00:00+00:00,148.6,62.345416666666665,90.0,121.7125,56.04,92.45333333333332,44501.185,50347.5575,6055.0,53970.01,40415.55,3546.7,36849.0,26364.0975,0.0,20.2
2022-11-02 04:00:00+00:00,169.43,61.31958333333333,108.03,122.4625,56.95,94.33416666666666,45730.0725,54349.2775,7220.0,56588.92,44774.69,4160.8,38720.0,27304.5075,0.0,30.01
2022-11-02 05:00:00+00:00,240.65,61.72624999999999,125.49,123.68874999999998,79.47,95.87583333333332,48225.345,60719.0175,7994.0,61367.16,49588.43,5583.2,42678.5,28754.5625,0.0025,69.71
2022-11-02 06:00:00+00:00,247.74,62.526250000000005,115.5,125.45583333333332,84.03,98.18916666666668,51493.305,65302.4975,8210.0,66366.35,53884.29,6505.8,45340.0,29064.8675,973.69,97.19
2022-11-02 07:00:00+00:00,216.69,63.05625,119.86,127.12624999999998,93.7,100.63041666666668,53417.8075,66806.925,8087.0,71062.32,55590.25,7118.9,46486.0,29121.1075,5450.28,97.12
2022-11-02 08:00:00+00:00,187.31,63.28041666666667,133.18,127.89791666666667,95.92,102.00875,55792.0725,67498.1275,7995.0,74357.9,57043.69,6162.1,47646.5,28894.0225,10999.6725,73.03
2022-11-02 09:00:00+00:00,174.76,62.85958333333334,134.51,128.45749999999998,89.74,103.07375000000002,57698.135,68992.93,7939.0,76887.33,59238.21,5648.8,47623.0,29174.8875,15604.9875,47.08
2022-11-02 10:00:00+00:00,152.62,62.59583333333333,115.6,129.94,82.0,104.08625,60042.59,69799.9525,7667.0,77832.02,60361.91,5814.6,47769.5,29548.1175,18184.915,42.58
2022-11-02 11:00:00+00:00,148.19,62.65208333333334,118.16,131.2925,85.91,104.89541666666666,61015.1425,69382.74,7575.0,76901.86,59387.25,5637.4,47219.0,28835.9575,18296.63,39.94
2022-11-02 12:00:00+00:00,142.48,63.12791666666667,113.41,132.73,80.88,105.83958333333332,60276.3025,68740.4575,7508.0,74291.09,57333.5,5358.0,46771.0,27372.1325,16202.6975,52.66
2022-11-02 13:00:00+00:00,151.26,63.26458333333333,114.47,134.54166666666666,81.1,106.94958333333334,58251.7425,67565.7775,7562.0,68547.82,54428.58,6009.2,46081.5,24787.6,12191.705,72.17
2022-11-02 14:00:00+00:00,168.93,63.73541666666667,130.6,136.01250000000002,85.0,107.87791666666664,57007.11,65890.6725,7669.0,64605.74,51077.46,6834.2,45514.0,21116.8975,6543.195,91.3
2022-11-02 15:00:00+00:00,197.84,64.40083333333332,146.31,136.99666666666667,96.39,109.1,56171.4725,64007.78,7884.0,58411.93,48696.68,7707.0,46287.5,18102.01,1481.4825,105.36
2022-11-02 16:00:00+00:00,240.16,65.75041666666665,142.69,138.1325,121.73,110.95666666666666,56895.3325,63919.8175,8060.0,59706.69,50113.37,8203.7,47866.5,16488.2525,6.2025,146.89
2022-11-02 17:00:00+00:00,226.92,66.72125,149.36,138.98958333333334,133.79,112.88208333333334,59784.2125,64780.0075,7845.0,60337.51,52229.16,8241.6,49256.5,15895.7875,0.0,148.93
2022-11-02 18:00:00+00:00,166.5,67.88458333333334,121.65,140.89666666666665,134.54,114.67833333333334,59870.26,64515.5125,7331.0,60952.01,51485.19,7826.4,49373.5,16307.58,0.0,130.0
2022-11-02 19:00:00+00:00,146.57,68.42625,110.03,143.22458333333333,103.51,115.83958333333332,58408.65,61558.1825,6786.0,58786.85,50838.61,7270.9,46700.5,16865.114999999998,0.0,97.19
2022-11-02 20:00:00+00:00,148.15,68.92833333333333,112.92,144.59333333333333,90.87,117.01708333333332,55536.8,58345.495,6492.0,56967.82,48781.45,5509.7,46330.5,17382.502500000002,0.0,83.72
2022-11-02 21:00:00+00:00,131.57,69.72375,126.47,145.26000000000002,99.58,117.58041666666666,53531.31,55458.29,5995.0,53877.97,45858.35,5112.4,44946.5,17384.16,0.0,88.66
2022-11-02 22:00:00+00:00,127.53,71.97166666666666,130.09,145.0641666666667,118.33,117.10833333333332,51719.595,52241.2075,5683.0,51351.58,43110.05,4612.2,43049.5,17711.7675,0.0,81.66
2022-11-02 23:00:00+00:00,114.89,72.83874999999999,100.3,146.87708333333333,84.45,118.58958333333332,49137.96,50014.6425,5386.0,49993.5,40876.89,4382.2,42029.5,17336.6575,0.0,75.73
2022-11-03 00:00:00+00:00,77.39,74.81583333333333,126.16,146.94125,94.73,118.98041666666666,47740.165,48972.05,5183.0,48934.28,39538.28,3994.5,40959.0,18038.03,0.0,71.79
2022-11-03 01:00:00+00:00,76.02,76.02583333333334,115.02,147.41541666666666,95.3,119.12208333333336,46518.18,48575.04,5054.0,48732.63,38204.69,3910.9,39666.0,19175.55,0.0,46.42
2022-11-03 02:00:00+00:00,71.97,77.26791666666666,104.95,148.21166666666667,67.16,120.15541666666668,45947.81,48986.2025,4994.0,49578.96,38024.47,3895.3,37823.0,20296.8725,0.0,45.09
2022-11-03 03:00:00+00:00,112.34,78.25250000000001,106.34,148.45583333333337,63.8,120.59416666666668,46821.9,50642.9425,5200.0,50475.17,39139.72,4001.7,38070.5,21013.43,0.0,43.83
2022-11-03 04:00:00+00:00,149.52,79.98458333333333,126.03,148.27583333333334,102.09,120.19541666666667,48589.08,54657.8125,5901.0,53142.92,43450.35,4276.1,39468.5,21369.24,0.0,71.58
2022-11-03 05:00:00+00:00,172.71,80.73291666666667,154.92,147.6545833333333,116.47,119.4075,52272.9775,60916.27,6933.0,58270.0,50203.71,4759.6,43865.0,21895.775,0.0,87.67
2022-11-03 06:00:00+00:00,195.81,80.84041666666667,157.91,147.53083333333333,139.55,118.21,57886.7375,64896.1425,7654.0,63237.98,53589.18,5914.5,46419.0,21530.7175,804.435,99.77
2022-11-03 07:00:00+00:00,167.65,81.50166666666668,159.95,147.11833333333334,152.29,117.28125,62035.9325,66392.8225,7884.0,66586.37,55992.39,5459.6,47900.5,20935.67,4285.6175,112.99
2022-11-03 08:00:00+00:00,167.41,82.90458333333332,151.7,147.04833333333332,129.0,116.92541666666666,64387.92,66835.3675,7847.0,67714.08,59056.77,5196.1,48618.0,19378.22,8596.2375,106.7
2022-11-03 09:00:00+00:00,155.51,84.86583333333333,147.94,146.2591666666667,115.3,116.68,65400.615000000005,68777.745,7855.0,67502.67,60786.32,5060.9,48812.5,17013.925,11920.3075,94.15
2022-11-03 10:00:00+00:00,132.2,87.60208333333334,151.18,145.2625,106.3,116.92166666666668,67607.4825,69474.985,7892.0,66768.26,61468.01,5401.4,48300.5,14803.08,13589.5825,108.25
2022-11-03 11:00:00+00:00,129.66,90.53916666666667,150.62,144.62916666666666,105.33,117.76208333333334,68472.55,69381.58,7686.0,65312.14,60976.41,5628.9,47969.0,13781.1,12986.64,110.43
2022-11-03 12:00:00+00:00,130.3,93.71750000000002,147.91,143.855,103.54,118.82583333333334,67895.2375,68745.535,7589.0,63318.46,59018.65,5782.7,47959.0,13660.1925,10526.525,128.94
2022-11-03 13:00:00+00:00,138.61,95.92958333333333,157.95,143.5275,107.74,119.89083333333332,66395.02249999999,67241.85250000001,7500.0,60356.57,56670.6,6711.1,47682.5,14092.695,7076.32,125.26
2022-11-03 14:00:00+00:00,149.14,97.80458333333333,165.9,142.91791666666666,107.28,121.23083333333334,64956.695,65152.6125,7510.0,59234.18,53541.33,6757.2,47404.5,15723.91,3321.8275,136.3
2022-11-03 15:00:00+00:00,169.34,98.98208333333334,169.93,142.58458333333334,125.72,121.79333333333334,63520.18,63478.2775,7652.0,60146.7,53389.73,7542.9,47275.5,17972.4475,632.7,133.62
2022-11-03 16:00:00+00:00,177.68,98.58916666666666,169.95,142.58625,166.29,120.86916666666669,62887.77,63918.9175,7928.0,62867.86,55495.96,8498.4,48810.0,20067.7625,2.75,137.46
2022-11-03 17:00:00+00:00,184.05,97.74666666666668,169.93,143.3275,180.0,120.59916666666668,64146.895,64816.68,7960.0,63800.79,56665.69,8704.0,51035.0,21393.99,0.0,128.71
2022-11-03 18:00:00+00:00,167.18,97.83875,167.42,143.07666666666665,177.65,119.66916666666668,64983.135,64426.015,7645.0,64372.05,56415.76,7691.6,50087.5,21780.2225,0.0,132.21
2022-11-03 19:00:00+00:00,141.48,99.13416666666669,165.9,141.98541666666668,131.38,119.92041666666668,63085.8825,61477.55,7158.0,60980.75,53849.84,6581.5,47962.5,21013.515,0.0,128.28
2022-11-03 20:00:00+00:00,132.73,100.19083333333334,145.77,141.49625,119.13,120.465,59447.18,58318.7525,6670.0,57154.32,52161.87,6562.2,46620.0,19611.94,0.0,109.08
2022-11-03 21:00:00+00:00,124.11,101.67958333333333,142.47,141.17083333333332,113.1,121.10625,56572.9925,55441.3925,6379.0,53132.29,50167.41,6640.4,46740.5,17542.2675,0.0,124.39
2022-11-03 22:00:00+00:00,131.73,103.00625,125.39,140.70000000000002,107.0,121.38625,53713.95,52257.5575,6028.0,48689.81,46651.92,6503.6,46585.5,15877.87,0.0,113.5
2022-11-03 23:00:00+00:00,118.62,103.52208333333334,143.81,138.15958333333333,120.0,122.68416666666668,50681.1725,49928.34,5432.0,52273.24,44078.1,5644.0,43047.0,20558.16,0.0,88.11
2022-11-04 00:00:00+00:00,113.36,104.4075,127.7,136.1158333333333,104.11,124.48166666666668,49109.295,48610.585,5328.0,50813.54,43174.47,5405.9,41555.0,19991.9375,0.0,93.04
2022-11-04 01:00:00+00:00,111.01,106.18416666666668,126.4,134.10708333333335,98.7,126.45875,47952.2775,48137.6325,5232.0,50092.77,42740.84,5347.8,40485.0,19377.5725,0.0,89.06
2022-11-04 02:00:00+00:00,115.97,108.23125,124.06,132.51916666666668,91.96,128.26458333333335,47841.055,48391.6525,5371.0,49660.45,42442.33,5280.4,39810.5,18656.6075,0.0,94.22
2022-11-04 03:00:00+00:00,136.36,111.17541666666666,112.2,133.47,74.33,130.25625,48558.515,49680.935,5956.0,50711.92,43157.29,5208.0,39155.0,17598.7625,0.0,114.49
2022-11-04 04:00:00+00:00,155.77,113.5875,121.71,134.41416666666666,92.52,132.0375,50542.865000000005,53564.5,7060.0,51772.41,47510.02,5185.2,40985.5,16178.2475,0.0,129.47
2022-11-04 05:00:00+00:00,180.85,117.2175,140.01,135.86333333333334,97.56,135.25541666666666,55346.1825,60119.4025,7843.0,55717.96,50641.5,5758.0,45131.5,15140.8325,0.0,174.79
2022-11-04 06:00:00+00:00,194.58,121.64583333333331,154.94,137.99291666666667,110.81,139.22375,61891.7375,64848.5575,8101.0,59506.73,54288.05,7513.5,46862.0,13550.1725,214.08,206.05
2022-11-04 07:00:00+00:00,194.62,125.90250000000002,150.05,140.70541666666665,130.0,142.77166666666668,66075.1525,66693.5525,8063.0,62348.97,56704.54,7566.6,47882.0,11847.515,1555.4075,215.15
2022-11-04 08:00:00+00:00,181.74,130.2025,150.02,143.20041666666663,120.46,146.4983333333333,68073.8275,67455.055,8015.0,62610.13,59539.64,6916.6,48901.5,10171.18,3734.99,209.9
2022-11-04 09:00:00+00:00,177.96,134.81958333333333,129.0,146.36541666666668,109.41,150.47958333333335,68671.845,68629.315,7945.0,61167.03,61469.33,6586.0,49042.5,8710.665,5701.95,204.96
2022-11-04 10:00:00+00:00,174.07,138.75833333333333,127.26,149.4045833333333,112.1,154.03166666666667,70606.0,69345.78,7665.0,60569.97,61990.45,6254.5,49763.5,7412.535,6885.9175,202.78
2022-11-04 11:00:00+00:00,166.5,142.6175,135.42,152.08416666666668,125.5,156.91875000000002,71344.41,68791.36,7437.0,59435.71,60145.29,5876.3,49382.5,6335.5125,6960.5425,203.05
2022-11-04 12:00:00+00:00,168.96,145.12041666666667,129.33,154.57083333333335,129.07,159.41625,70981.005,67868.795,7360.0,57310.22,58083.95,5493.3,49736.5,5556.2425,6035.6475,189.01
2022-11-04 13:00:00+00:00,171.07,148.54958333333337,150.09,156.86291666666668,133.3,161.85958333333332,69437.73,66434.13,7340.0,55378.3,56673.92,6505.8,49629.5,4860.455,4412.0575,207.56
2022-11-04 14:00:00+00:00,178.83,151.74375,151.27,159.43333333333334,139.44,164.59833333333333,67952.105,64373.3925,7468.0,53493.94,54162.24,7360.8,49014.5,4365.305,2281.435,212.96
2022-11-04 15:00:00+00:00,197.18,155.23541666666668,161.93,161.74541666666667,139.22,167.46333333333334,66326.7375,62483.24,7705.0,52678.68,54298.46,7895.3,48591.5,4419.4475,488.9775,217.42
2022-11-04 16:00:00+00:00,201.49,159.50750000000002,169.99,164.66208333333333,144.11,171.45833333333334,65732.8775,62925.4575,7856.0,54912.51,55911.25,8662.4,49387.0,4901.975,0.0,239.99
2022-11-04 17:00:00+00:00,209.94,164.1675,187.72,166.86333333333334,173.52,174.25125,67007.4425,64017.785,7617.0,55490.84,57938.02,8817.6,49976.5,5444.28,0.0,240.55
2022-11-04 18:00:00+00:00,179.04,167.73125000000002,161.4,169.21083333333334,155.33,176.85166666666666,67659.02,63400.17,7084.0,55893.41,57003.55,8850.2,49272.0,5973.6325,0.0,217.74
2022-11-04 19:00:00+00:00,164.6,170.5354166666667,139.71,171.53875000000002,137.41,179.27541666666664,65681.565,60287.7825,6546.0,54540.56,54384.85,7271.0,46972.5,6526.285,0.0,195.58
2022-11-04 20:00:00+00:00,155.34,173.7820833333333,134.03,173.7458333333333,132.2,181.55875,61738.7225,56875.79,6316.0,50993.0,51122.55,6648.1,45996.0,7118.275,0.0,187.0
2022-11-04 21:00:00+00:00,143.21,176.09083333333334,134.66,175.6266666666667,128.49,183.6966666666667,58551.4175,53786.4525,5925.0,47711.99,46777.42,6492.1,45799.0,7630.4375,0.0,179.8
2022-11-04 22:00:00+00:00,143.22,178.53708333333336,114.09,178.04125,113.72,186.1604166666667,55443.69,50729.085,5692.0,45850.43,44614.49,6276.4,44943.5,8071.765,0.0,172.21
2022-11-04 23:00:00+00:00,132.71,181.1404166666667,82.84,180.86416666666665,151.15,186.1370833333333,52170.9625,48930.375,5333.0,44704.26,40605.28,6427.1,43016.5,7593.675,0.0,150.59
2022-11-05 00:00:00+00:00,129.03,182.9675,78.65,183.00708333333333,147.25,186.62416666666664,49847.91,47491.2825,5151.0,43031.81,37677.0,6132.8,41633.5,8167.4175,0.0,136.89
2022-11-05 01:00:00+00:00,132.49,184.77916666666667,78.19,185.16875,146.15,186.3258333333333,48568.7125,46521.615,5059.0,42232.89,35451.56,5843.9,40125.5,8515.835000000001,0.0,132.54
2022-11-05 02:00:00+00:00,132.74,186.2970833333333,85.95,187.03125,135.3,186.13208333333333,48338.685,46309.13,5036.0,41957.99,34272.79,5868.8,38844.5,8717.0075,0.0,130.65
2022-11-05 03:00:00+00:00,134.9,186.9704166666667,135.02,186.84916666666663,122.13,186.4870833333333,49099.3825,46415.24,5248.0,41812.69,33679.16,5967.1,38693.0,8777.657500000001,0.0,130.65
2022-11-05 04:00:00+00:00,133.8,187.2008333333333,144.37,186.45875,135.27,186.47583333333333,51013.7225,47419.105,5691.0,42729.04,34585.44,6093.3,38895.5,8687.97,0.0,135.0
2022-11-05 05:00:00+00:00,141.2,185.58416666666665,174.79,184.7579166666667,174.79,185.33458333333337,55351.4175,49477.72,6428.0,43605.64,36009.43,6465.1,39295.5,8806.6675,0.0,135.99
2022-11-05 06:00:00+00:00,145.49,182.92375,206.05,182.0975,206.05,182.67416666666668,61840.4625,51941.82,6974.0,45445.38,38851.33,6950.1,41384.0,8913.435000000001,473.7,142.2
2022-11-05 07:00:00+00:00,145.6,179.91,215.15,179.08374999999998,215.15,179.6604166666667,66279.3325,54821.4975,7233.0,48709.11,42956.86,7175.2,43383.5,8812.467499999999,3426.38,142.82
2022-11-05 08:00:00+00:00,140.45,177.17875,209.9,176.3525,209.9,176.92916666666667,68866.94750000001,57058.795,7270.0,52072.37,46706.92,7363.4,45150.0,7867.4825,7610.035,144.35
2022-11-05 09:00:00+00:00,132.35,174.35208333333335,204.96,173.52583333333334,204.96,174.1025,69856.3475,59037.8625,7248.0,53794.47,48693.07,7070.9,45963.0,6578.01,11251.3225,137.12
2022-11-05 10:00:00+00:00,129.14,171.25291666666666,200.2,170.53416666666666,197.35,171.22958333333335,71275.25,59837.27,7170.0,55138.1,49272.41,6848.8,45719.0,6295.415,13454.865,128.4
2022-11-05 11:00:00+00:00,121.17,168.02416666666667,199.73,167.44375,194.79,168.345,72244.0475,58673.365,6991.0,56111.1,47813.15,6609.7,44354.0,7170.9375,13983.5875,125.56
2022-11-05 12:00:00+00:00,114.85,164.9416666666667,189.01,164.38291666666666,189.01,165.26625,71174.64,57423.885,6894.0,55135.84,44677.8,6312.7,43451.5,8259.735,12639.7025,115.03
2022-11-05 13:00:00+00:00,116.8,161.56958333333333,205.1,161.17291666666668,191.94,162.55541666666667,68970.35,56126.275,6831.0,52866.96,41704.85,6333.6,42543.5,8530.724999999999,9563.27,126.63
2022-11-05 14:00:00+00:00,132.8,158.44750000000002,212.96,158.05083333333334,205.17,159.75791666666666,67022.9825,54778.6225,6912.0,50323.68,39185.26,6263.9,43181.0,8300.8025,4853.3125,138.03
2022-11-05 15:00:00+00:00,159.12,155.68208333333334,217.42,155.33416666666668,207.98,157.39375,65509.8175,53772.675,7151.0,49822.02,38986.62,6746.0,43289.5,8877.9875,907.5875,151.05
2022-11-05 16:00:00+00:00,179.13,152.63791666666663,239.99,152.29,239.99,154.34958333333333,65576.515,55115.2025,7349.0,53517.56,41621.33,7014.5,43839.0,10535.73,0.0,166.93
2022-11-05 17:00:00+00:00,183.23,149.69833333333335,240.55,149.35041666666666,240.55,151.41,67490.83,56934.515,7265.0,55929.38,43259.62,7120.5,45231.5,12341.39,0.0,170.0
2022-11-05 18:00:00+00:00,164.16,147.42958333333334,217.74,147.08166666666668,217.74,149.14125,66958.45999999999,56258.52,6907.0,57891.47,42802.55,7056.8,45411.0,13837.5225,0.0,163.29
2022-11-05 19:00:00+00:00,143.0,143.98791666666668,195.58,144.82041666666666,195.58,147.24166666666667,64966.74,52969.9475,6473.0,55248.08,40928.11,6974.9,44751.5,14828.995,0.0,112.98
2022-11-05 20:00:00+00:00,137.01,140.11541666666668,187.0,142.71791666666667,187.0,145.63708333333332,60809.16,50711.052500000005,6178.0,52300.37,39801.27,6439.9,42939.5,15621.5925,0.0,94.06
2022-11-05 21:00:00+00:00,132.42,136.42708333333334,179.8,140.75625,179.8,143.52041666666665,57346.52,48915.0375,5868.0,50672.64,38787.82,6125.0,43185.0,16031.7725,0.0,91.28
2022-11-05 22:00:00+00:00,110.66,132.28708333333336,172.04,138.38041666666666,172.85,141.09833333333333,54292.8675,46715.4375,5691.0,49728.15,37144.86,5687.0,42718.5,16775.5925,0.0,72.85
2022-11-05 23:00:00+00:00,99.15,128.42291666666668,150.59,135.7516666666667,150.59,140.58791666666667,51143.067500000005,44750.8775,5002.0,48517.73,35941.35,5378.5,41340.0,17960.9425,0.0,57.85
2022-11-06 00:00:00+00:00,93.54,123.70666666666666,130.08,135.74583333333334,158.94,139.39708333333334,47987.005000000005,43679.5325,4617.0,47602.29,34410.97,5271.4,40479.5,18449.3125,0.0,23.7
2022-11-06 01:00:00+00:00,90.0,119.64375,130.07,135.86916666666667,138.99,138.22833333333332,46442.0175,43057.145,4798.0,47513.44,35040.98,5228.9,37341.5,19052.28,0.0,35.03
2022-11-06 02:00:00+00:00,92.21,115.1025,130.65,135.09458333333333,130.65,136.78833333333333,45650.945,42756.8425,4707.0,47433.7,33292.51,5078.9,36693.0,19493.765,0.0,21.66
2022-11-06 03:00:00+00:00,88.55,112.3475,130.65,133.22166666666666,130.65,134.9154166666667,45738.42,42594.66,4744.0,47543.79,32905.91,4998.9,34676.5,19716.5475,0.0,64.53
2022-11-06 04:00:00+00:00,104.8,107.85333333333334,135.0,132.08208333333332,135.0,133.29416666666668,46322.64,43275.0275,4923.0,47440.03,32884.56,4948.7,35170.0,19847.47,0.0,27.14
2022-11-06 05:00:00+00:00,110.0,104.41625,133.97,131.25375,147.4,131.15708333333333,47542.19,43962.0575,5157.0,48434.8,33849.9,4881.2,35804.5,20187.8175,0.0,53.5
2022-11-06 06:00:00+00:00,121.46,99.79541666666668,142.2,130.53875000000002,142.2,129.48375,49087.645,45244.2125,5495.0,50354.25,35603.8,4824.0,36948.5,19825.13,637.8125,31.3
2022-11-06 07:00:00+00:00,114.86,95.40458333333332,142.82,129.58958333333334,142.82,127.65250000000002,51520.15,46844.19,5742.0,53604.13,39646.96,4691.9,38313.5,19401.3225,4414.9400000000005,37.44
2022-11-06 08:00:00+00:00,96.0,91.26125,144.35,128.41916666666663,144.35,125.49666666666668,54695.465,49448.8025,5902.0,57662.54,45280.27,4500.2,40040.0,18062.8375,9989.1425,44.91
2022-11-06 09:00:00+00:00,93.23,88.02749999999999,137.12,127.46833333333336,137.12,123.57208333333334,57303.8725,52251.185,6013.0,61060.02,49810.49,4327.0,41038.5,16279.115,15098.83,59.51
2022-11-06 10:00:00+00:00,83.47,84.78041666666667,128.4,126.84833333333334,128.4,122.14875,59057.025,54951.3375,6088.0,63210.42,51772.75,4256.1,41832.5,15212.33,18131.1225,50.47
2022-11-06 11:00:00+00:00,76.17,82.2175,125.56,125.46166666666666,125.56,120.75458333333331,59936.6575,56459.537500000006,5909.0,63195.61,52018.87,4151.7,42285.5,14913.185,17708.4225,64.05
2022-11-06 12:00:00+00:00,78.31,79.06875000000001,115.55,125.30375,115.12,119.92291666666668,58886.575,55148.2725,5759.0,59889.25,48959.34,3949.5,42268.0,15371.925,14445.26,39.46
2022-11-06 13:00:00+00:00,80.02,77.21208333333333,128.06,124.73625,126.88,118.65291666666668,57178.1025,54081.09,5647.0,56501.77,44935.95,3837.2,41799.5,16049.455,9597.4625,82.07
2022-11-06 14:00:00+00:00,89.23,75.00125,138.03,123.76125,138.03,116.95916666666666,55963.415,53044.0175,5696.0,53836.42,41283.83,3843.5,41792.5,17466.9475,4266.96,84.97
2022-11-06 15:00:00+00:00,103.87,72.25125,152.22,122.63041666666668,151.24,114.99041666666666,55304.01,51745.2075,6007.0,55487.54,39865.04,4397.2,41376.0,19999.545,693.555,85.05
